TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
1,Make reservations at a restaurant to have some good food and drinks with friends,Listen to live music while sipping on a delicious tequila margerita,0.01,0.01,4.4,0.0
2,Receive a massage in a low lit room with the smell of a fruity candle burning,Wake up and going on a long Saturday bike ride and then going to a bakery for some fresh sweets after with my friends,0.02,0.01,8.8,1.0
3,Watch football with friends and making some game day snacks with my family friends and partner,Go on a walk by the beach with the sun shining in my face and a gentle breeze flowing through the air,0.03,0.01,3.3,0.0
4,Go on a walk by the beach with the sun shining in my face and a gentle breeze flowing through the air,Make reservations at a restaurant to have some good food and drinks with friends,0.04,0.01,1.1,1.0
5,Go to the gym to get a lift in and feel strong ,Host a dinner party at my place with my friends family and partner,0.05,0.01,1.1,1.0
6,Stretch and doing some yoga after a long day of working and lifting,Schedule a day on the golf course with a friend,0.01,0.02,3.3,1.0
7,Stretch and doing some yoga after a long day of working and lifting,Make time to go a farmers market on Sunday to stock up for the week with my partner,0.02,0.02,1.1,1.0
8,Wake up feeling like I got a great nights sleep and jumping into a warm shower to start my day,Watch football with friends and making some game day snacks with my family friends and partner,0.03,0.02,1.1,1.0
9,Make time to go a farmers market on Sunday to stock up for the week with my partner,Get dressed for a morning bike ride that includes a lot of incline,0.04,0.02,4.4,0.0
10,Meet up to have a cup of coffee and a chat with a friend,Wake up feeling like I got a great nights sleep and jumping into a warm shower to start my day,0.05,0.02,1.1,0.0
11,Meet up to have a cup of coffee and a chat with a friend,Stretch and doing some yoga after a long day of working and lifting,0.01,0.03,3.3,0.0
12,Watch football with friends and making some game day snacks with my family friends and partner,Get dressed for a morning bike ride that includes a lot of incline,0.02,0.03,4.4,0.0
13,Make reservations at a restaurant to have some good food and drinks with friends,Scroll on my phone and seeing what my friends are up to on various social media platforms,0.03,0.03,1.1,0.0
14,Scroll on my phone and seeing what my friends are up to on various social media platforms,Schedule a day on the golf course with a friend,0.04,0.03,3.3,1.0
15,Read an engaging book in the park while laying on a blanket on a beautiful spring day,Make reservations at a restaurant to have some good food and drinks with friends,0.05,0.03,4.4,1.0
16,Stretch and doing some yoga after a long day of working and lifting,Make reservations at a restaurant to have some good food and drinks with friends,0.01,0.04,1.1,1.0
17,Schedule a day on the golf course with a friend,Get dressed for a morning bike ride that includes a lot of incline,0.02,0.04,8.8,0.0
18,Watch football with friends and making some game day snacks with my family friends and partner,Go to the gym to get a lift in and feel strong ,0.03,0.04,3.3,0.0
19,Get outside and going on a long walk to get more connected to nature with my partner,Wake up feeling like I got a great nights sleep and jumping into a warm shower to start my day,0.04,0.04,3.3,0.0
