TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
1,Watch reality television shows on a thursday night with my mother,Read a book in my living room on a rainy day,0.01,0.01,4.4,0.0
2,Do a strength training workout in the gym on a mild weathered day,Attend an indoor gym class with my friend on a rainy day,0.02,0.01,8.8,1.0
3,Watching football on a Sunday morning with my father.,Do yoga outdoors on the beach on a sunny day,0.03,0.01,3.3,0.0
4,Attend an outdoor gym fitness class on a sunny day,Do yoga outdoors on the beach on a sunny day,0.04,0.01,1.1,0.0
5,Watch a movie on a sunday night with my family,Do yoga outdoors on the beach on a sunny day,0.05,0.01,1.1,0.0
6,Watching football on a Sunday morning with my father.,Read a book in the park on a beach towel,0.01,0.02,3.3,0.0
7,Attend an outdoor gym fitness class on a sunny day,Do a strength training workout in the gym on a mild weathered day,0.02,0.02,1.1,0.0
8,Watch a movie on a sunday night with my family,Organize future travel plans in my room on a windy day,0.03,0.02,1.1,0.0
9,Read a book in the park on a beach towel,Go for a walk on the beach on a sunny day with my family,0.04,0.02,4.4,1.0
10,Go to a sushi restaraunt with my best friend on a friday evening,Read a book in the park on a beach towel,0.05,0.02,1.1,0.0
11,Go for a walk on the beach on a sunny day with my family,Have a pampering self-care session on a rainy night in my living room,0.01,0.03,3.3,0.0
12,Go to a sushi restaraunt with my best friend on a friday evening,Watch a new Netflix crime documentary in my living room on a rainy day ,0.02,0.03,4.4,0.0
13,Watching football on a Sunday morning with my father.,Watch a new Netflix crime documentary in my living room on a rainy day ,0.03,0.03,1.1,0.0
14,Play video games with my brother on a chilly day,Watch a new Netflix crime documentary in my living room on a rainy day ,0.04,0.03,3.3,0.0
15,Do a strength training workout in the gym on a mild weathered day,Watch a movie on a sunday night with my family,0.05,0.03,4.4,1.0
16,Have a pampering self-care session on a rainy night in my living room,Attend an outdoor gym fitness class on a sunny day,0.01,0.04,1.1,1.0
17,Organize future travel plans in my room on a windy day,Go for a picnic on the beach with my friends,0.02,0.04,8.8,1.0
18,Read a book in the park on a beach towel,Watch a movie on a sunday night with my family,0.03,0.04,3.3,1.0
19,Have a pampering self-care session on a rainy night in my living room,Go to a sushi restaraunt with my best friend on a friday evening,0.04,0.04,3.3,1.0
20,Go for an outdoor group hike around a national park on a sunny day,Have a netflix movie night on a saturday night with my friends,0.05,0.04,1.1,1.0
21,Have a netflix movie night on a saturday night with my friends,Sunbathe on the beach on a deckchair,0.01,0.05,8.8,0.0
22,Attend a group fitness class at the gym on a mild weathered day,Attend an outdoor gym fitness class on a sunny day,0.02,0.05,4.4,1.0
23,Attend an indoor gym class with my friend on a rainy day,Watch a new Netflix crime documentary in my living room on a rainy day ,0.03,0.05,1.1,0.0
24,Go for an outdoor group hike around a national park on a sunny day,Play video games with my brother on a chilly day,0.04,0.05,4.4,1.0
25,Go for a walk on the beach on a sunny day with my family,Do yoga outdoors on the beach on a sunny day,0.05,0.05,3.3,0.0
26,Go for a walk on the beach on a sunny day with my family,Sunbathe on the beach on a deckchair,0.01,0.01,4.4,0.0
27,Go for a picnic on the beach with my friends,Read a book in my living room on a rainy day,0.02,0.01,3.3,0.0
28,Read a book in my living room on a rainy day,Have a netflix movie night on a saturday night with my friends,0.03,0.01,3.3,1.0
