TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
1,Cook and try out new recipes with my roommate on lazy sunday afternoons,Watch documentary films in the dim light of my living room on a sunday evening,0.01,0.01,4.4,0
2,Explore old vinyl records in my basement on a rainy weekend,Go to the farmers market and picking out fresh produce with my partner on saturday mornings,0.02,0.01,8.8,1
3,Write poetry at a local cafe with a cup of chai tea beside me,Play tennis with my neighbor at the community courts during late spring,0.03,0.01,3.3,1
4,Plan and executing diy craft projects with my close friends on rainy saturday afternoons,Explore old vinyl records in my basement on a rainy weekend,0.04,0.01,1.1,0
5,Write poetry at a local cafe with a cup of chai tea beside me,Going hiking with my family on crisp autumn mornings followed by a cozy campfire with smores,0.05,0.01,1.1,1
6,Write poetry at a local cafe with a cup of chai tea beside me,Go to the movies with my siblings on a rainy weekend,0.01,0.02,3.3,1
7,Go to the movies with my siblings on a rainy weekend,Watch documentary films in the dim light of my living room on a sunday evening,0.02,0.02,1.1,0
8,Host game nights with friends on friday evenings featuring board games and homemade snacks,Craft handmade candles in my studio with scented essential oils filling the air,0.03,0.02,1.1,0
9,Bake artisan bread in my kitchen with soft jazz playing in the background,Take weekend road trips with my best friend nexploring small towns and unique eateriesd,0.04,0.02,4.4,1
10,Visit art museums with my sister on sunny weekends discussing our favorite pieces over coffee,Explore old vinyl records in my basement on a rainy weekend,0.05,0.02,1.1,0
11, Play tennis with my neighbor at the community courts during late spring,Craft handmade candles in my studio with scented essential oils filling the air,0.01,0.03,3.3,0
12,Craft handmade candles in my studio with scented essential oils filling the air,Cook and try out new recipes with my roommate on lazy sunday afternoons,0.02,0.03,4.4,1
13,Bake artisan bread in my kitchen with soft jazz playing in the background,Plan and executing diy craft projects with my close friends on rainy saturday afternoons,0.03,0.03,1.1,1
14,Journal about personal reflections at a quiet coffee shop with minimal foot traffic,Cook and try out new recipes with my roommate on lazy sunday afternoons,0.04,0.03,3.3,1
15,Go to the movies with my siblings on a rainy weekend,Journal about personal reflections at a quiet coffee shop with minimal foot traffic,0.05,0.03,4.4,0
16,Do meditation on my balcony at sunrise,Go to the farmers market and picking out fresh produce with my partner on saturday mornings,0.01,0.04,1.1,1
17, Play tennis with my neighbor at the community courts during late spring,Listen to classical music while organizing and cleaning my bookshelf,0.02,0.04,8.8,0
18,Write poetry at a local cafe with a cup of chai tea beside me,Take weekend road trips with my best friend nexploring small towns and unique eateriesd,0.03,0.04,3.3,1
19,Read science fiction novels in a cozy armchair by the window on a quiet afternoon,Host game nights with friends on friday evenings featuring board games and homemade snacks,0.04,0.04,3.3,1
20,Write poetry at a local cafe with a cup of chai tea beside me,Go to the farmers market and picking out fresh produce with my partner on saturday mornings,0.05,0.04,1.1,1
21,Watch documentary films in the dim light of my living room on a sunday evening,Participate in trivia nights with my coworkers at a local pub on wednesday evenings,0.01,0.05,8.8,1
22,Going hiking with my family on crisp autumn mornings followed by a cozy campfire with smores,Sketch urban landscapes at a secluded spot in the park during the early morning,0.02,0.05,4.4,0
23,Take weekend road trips with my best friend nexploring small towns and unique eateriesd,Watch documentary films in the dim light of my living room on a sunday evening,0.03,0.05,1.1,0
24,Watch documentary films in the dim light of my living room on a sunday evening,Host game nights with friends on friday evenings featuring board games and homemade snacks,0.04,0.05,4.4,1
25,Participate in trivia nights with my coworkers at a local pub on wednesday evenings,Listen to classical music while organizing and cleaning my bookshelf,0.05,0.05,3.3,0
